label,nucleus_volume_um3,nucleus_sphericity,shell_gfap_mean,dist_to_border_um,is_near_border,is_astrocyte_candidate
1,12.861231137136002,0.7383386629189842,0.07951653944020357,3.953991011235955,True,False
2,387.2820162643201,0.8093965611664732,0.10993356532742803,4.783763432835821,True,False
3,158.09198723625602,0.6729532185662589,0.09895287958115183,6.467646435100549,True,False
4,2.7456560854560004,0.994436936676639,0.30883813306852037,6.180421052631579,True,False
5,2.7456560854560004,1.0,0.18098159509202455,8.77221052631579,True,False
6,171.67575944851203,0.7845942658435577,0.2917529330572809,14.780214814814816,True,False
7,32.658856595424005,0.7210130150499786,0.07769973661106233,15.795624778761065,True,False
8,292.05110256350406,0.8122512872958431,0.1629551609990972,14.746584661058883,True,False
9,8.381476471392002,0.9062451540853318,0.07701421800947868,25.47756551724138,True,False
10,179.91272770488,0.8225235783436099,0.32041293338527466,28.642148112449803,True,False
11,64.30615568568001,0.8602634523372603,0.47450034458993795,30.490420674157306,True,False
12,176.15551411425602,0.8495405555762253,0.11709550806803315,31.17036127973749,True,False
13,113.72796522388802,0.7007874760811629,0.24313725490196078,35.972041677255405,True,False
14,52.890006698784006,0.7046083845522276,0.3051378446115288,36.71048087431694,True,False
15,136.56026319768003,0.28585279191408325,0.20485937760026626,4.804146031746032,True,False
16,214.45019109561602,0.671057965913668,0.186625447445493,42.866427223719676,False,False
17,149.13247790476802,0.8839252451702203,0.12586137008512363,43.643853100775196,False,False
18,98.55460264636801,0.7062451427207667,0.15721190536759094,45.4976568914956,False,False
19,146.67583824936003,0.8878065900104647,0.11807486631016043,47.62131783251232,False,False
20,166.90698835272002,0.8994153560622694,0.14737482262315021,47.46118025974027,False,False
21,125.14411421078401,0.9939751772947623,0.15685791676926866,48.51876859122402,False,False
22,314.3053676772,0.6375756578155437,0.16264645072363887,50.26684708045977,False,False
23,222.68715935198404,0.6575335643812967,0.26212471131639725,53.557797014925384,False,False
24,422.97554537524803,0.6858084826905,0.26062143310082436,56.29521899555859,False,False
25,384.24734374881604,0.925855753745154,0.13812235362826691,54.69521549454682,False,False
26,180.05723591990403,0.8261392464023359,0.22070492710832257,61.84442022471911,False,False
27,399.70972275638405,0.8484667691025835,0.20884382481340658,63.8757320318149,False,False
28,2.7456560854560004,1.0,0.165098374679213,51.29749473684211,False,False
29,38.87270984145601,0.5725817814915656,0.19415855354659248,50.604300371747215,False,False
30,408.23570744280005,0.9044859646433444,0.19873982672617485,74.29964219469028,False,False
31,59.537384589888006,0.6516024178410409,0.2855263157894737,76.53782718446602,False,False
32,11.271640771872,0.6091873733116988,0.17142857142857143,44.58184615384616,False,False
33,120.66435954504001,0.844439783714944,0.2450513655725382,49.18048862275448,False,False
34,107.51411197785602,0.42806760339139927,0.2106631989596879,49.907409139784946,False,False
35,480.48981495480007,0.835357678753671,0.2102541038902631,16.56330057142857,True,False
36,9.537542191584002,0.6325497279133305,0.36790469516468116,38.38506666666667,True,False
37,107.36960376283201,0.9470920884957078,1.0489153551680137,100.09241938088829,False,False
38,51.44492454854401,0.8725036587333402,0.35703971119133576,95.41929438202246,False,False
39,93.35230690550401,0.8523081496852429,0.3487554904831625,52.15419256965944,False,False
40,41.329349496864005,0.7627878692830528,0.1819078947368421,2.7284195804195805,True,False
41,13.439263997232002,0.9941584211054687,0.13498992612491606,67.17386666666667,False,False
42,178.61215376966402,0.8023838489275946,0.15046554934823092,70.20120194174757,False,False
43,54.913121709120006,0.8836963743159721,2.40315142198309,24.125572631578937,True,False
44,92.19624118531202,0.6036935345869648,0.22340425531914893,113.25704388714735,False,False
45,383.2357862436481,0.8942007685905585,0.17808030803080308,8.154626998491704,True,False
46,243.35183410041603,0.8513840547767191,0.22874306839186692,27.429708788598578,True,False
47,133.959115327248,0.8061450571977069,0.34003851915257866,14.452425458468177,True,False
48,18.786067953120003,0.6267478550037859,0.20994475138121546,35.51104307692308,True,False
49,20.664674748432002,0.6289921927764827,1.9598751671868033,103.8945090909091,False,False
50,284.24765895220804,0.7657025039907652,0.29960346600088117,16.367934519572955,True,False
51,55.635662784240004,0.7596445361522385,0.2170228445099484,81.60434285714287,False,False
52,51.73394097859201,0.8713695396108632,0.18719940806511284,74.64793631284918,False,False
53,62.42754889036801,0.7193055551098303,0.173974540311174,82.87828333333333,False,False
54,263.14945955870405,0.9033984233291025,1.2916325528082528,32.3140738056013,True,False
55,93.06329047545601,0.8625722870985706,0.11579249068501003,143.39109316770188,False,False
56,183.23641665043203,0.6120121658725448,0.4627257799671593,72.8395356466877,False,False
57,131.646983886864,0.9139299935695677,0.12345966054405952,147.4247187705818,False,False
58,286.84880682264003,0.7501912595905692,0.19820245979186377,6.770501360201512,True,False
59,358.81389790459207,0.7836340463571757,0.13068975146607092,17.46522770841724,True,False
60,343.20701068200003,0.900527197384488,0.11568570600173964,25.2038368,True,False
61,460.54768128148805,0.7881682114758414,0.11488282193766611,6.751364166928147,True,False
62,252.74486807697605,0.9083351793553871,0.10383784681840838,37.36367112635792,True,False
63,143.49665751883202,0.8911666462950432,0.3459975619666802,85.02286163141996,False,False
64,189.88379454153602,0.8269565285655927,0.20204904266039636,169.4074894977169,False,False
65,117.77419524456002,0.7573119786559692,0.4472644060744747,124.29427288343558,False,False
66,38.294676981360006,0.6880594986797485,0.26693386773547095,175.0899366037736,False,False
67,127.74526208121601,0.6195072728680708,9.955658627087198,15.940452488687775,True,False
68,11.849673631968002,0.8839798185023413,0.08507570295602018,153.02134146341464,False,False
69,214.59469931064004,0.9186990421700137,0.2664576802507837,78.27308929292931,False,False
70,25.433445844224003,0.9532490605729292,0.2254120148856991,162.12640000000002,False,False
71,7.6589353962720015,0.6688245829902456,0.32857142857142857,77.66829433962265,False,False
72,6.358361461056001,0.8757757225730659,0.10068259385665529,11.209036363636375,True,False
73,227.60043866280003,0.662471058334713,0.30234657039711194,14.102904380952396,True,False
74,81.502633273536,0.5559945733488377,0.4993240198287517,20.63251063829788,True,False
75,39.450742701552,0.7198138002151049,0.14787581699346405,56.627131135531144,False,False
76,264.161017063872,0.9266887751644274,0.43146905294556304,159.08398118161927,False,False
77,203.75658318384004,0.49607455411723844,1.0797955416725826,33.452607092198605,True,False
78,23.699347263936005,0.7673606667048574,2.9525547445255476,125.10331951219513,False,True
79,37.427627691216,0.8466045600267611,0.07045260461144322,116.74206486486486,False,False
80,64.73968033075201,0.6407287599412473,0.40612478534630797,148.15476785714287,False,False
81,2.8901643004800004,1.0,0.969770253929867,150.02374,False,False
82,398.1201323911201,0.7282021221391644,0.7197782757400637,135.64477386569874,False,False
83,106.50255447268802,0.8061565588972314,35.156674068591165,70.78111858887384,False,True
84,7.225410751200001,0.7319212417629103,0.4942528735632184,127.29952799999998,False,False
85,97.398536926176,0.847295828785189,0.1391941391941392,116.54057388724036,False,False
86,305.77938299078403,0.7616742064882958,0.26899603295697283,98.00483308128545,False,False
87,80.63558398339201,0.8631452958435077,0.14374837535742135,114.02287311827958,False,False
88,71.09804179180801,0.8682565579560528,0.13718897108271688,109.93823089430896,False,False
89,153.46772435548803,0.7546325102122199,0.11473429951690821,66.98910357815443,False,False
90,190.89535204670403,0.889662888694572,0.16908951798010713,93.98914065102196,False,False
91,156.06887222592002,0.9502940682166944,0.17818349896001848,93.00942962962965,False,False
92,162.28272547195203,0.8831397440622898,0.3432475884244373,22.89699269813001,True,False
93,6.069345031008001,0.9721523798426677,0.32016806722689073,80.52205714285714,False,False
94,330.34577954486406,0.7646073727991363,0.30219381083829727,71.74962484689415,False,False
95,14.884346147472002,0.9147087114199295,0.2017167381974249,64.48426407766992,False,False
96,3.9017218056480005,1.0,0.15073891625615762,62.89482962962965,False,False
97,79.76853469324801,0.8261410538236459,0.43796296296296294,31.585194927536243,True,False
98,167.77403764286402,0.8651458549907328,0.1906453522794553,30.015250645994815,True,False
99,12.427706492064,0.5831127507105095,0.19796215429403202,29.101530232558158,True,False
100,7.947951826320001,0.8234906845804332,0.45608380338436744,12.762116363636386,True,False
101,65.89574605094401,0.5777504092074516,3.5929978118161925,11.367322807017539,True,False
102,3.9017218056480005,1.0,0.3205268935236004,8.7124,True,False
103,127.45624565116802,0.7057223758792812,3.2358943577430974,5.173497505668921,True,False
104,25.577954059248004,0.8260919666164691,0.28920953575909664,1.4681175141242755,True,False
105,352.02201179846406,0.9414880265297655,0.09299922500645828,30.227493596059116,True,False
106,253.32290093707203,0.5386185094889208,0.17226297968397292,17.968258071876786,True,False
107,215.89527324585603,0.9419507458384474,0.41466498103666244,35.42185676037485,True,False
108,29.479675864896002,1.0,3.313850513637974,56.17009803921569,False,True
109,246.67552304596802,0.513697165616779,0.19391424619640388,20.132321265377858,True,False
110,47.687710957920004,0.7001399506454217,0.09345002823263693,125.72945939393941,False,False
111,360.692504699904,0.8046853961896209,0.2505230855070442,11.612739262820513,True,False
112,115.89558844924801,0.7536945634025547,0.1932245922208281,67.36358154613467,False,False
113,283.38060966206405,0.9273483271120512,0.22083140163807757,83.77738602753696,False,False
114,205.77969819417604,0.7074070907725312,0.47103944896681277,23.15441601123597,True,False
115,122.39845812532802,0.8221505145754829,4.0591907016788635,128.40783329397877,False,True
116,70.664517146736,0.8172317277143409,0.2369146005509642,115.68892842535789,False,False
117,187.86067953120002,0.5281984955220427,0.38270653514180025,121.52137107692309,False,False
118,296.53085722924806,0.7242672882796467,0.3014822981746907,65.13975497076022,False,False
119,207.65830498948802,0.5920149613619733,0.19798416126709864,27.9874416144746,True,False
120,175.57748125416003,0.8794103633019207,0.2783638719230057,16.914121481481462,True,False
121,235.40388227409602,0.9395886005566053,0.19798715946555615,10.106216574585636,True,False
122,25.144429414176003,0.6204758897030201,1.2970232253843637,55.744556321839084,False,False
123,110.25976806331201,0.8692374614154191,0.5436649214659686,20.71733158584537,True,False
