label,critical_radius_um,peak_intersections,auc
108,6.0,7.0,75.0
115,4.5,8.0,58.5
124,2.5,6.0,39.0
161,11.0,7.0,87.0
165,13.5,5.0,53.5
168,3.5,5.0,49.5
169,13.0,12.0,141.5
265,15.5,16.0,222.0
