label,skeleton_length_um,skeleton_pixels,nuclear_area_um2,centroid_y_um,centroid_x_um,territory_area_um2,gfap_threshold,n_branches,total_branch_length_um,n_endpoints,n_junctions,mean_branch_length_um,tortuosity_mean,tortuosity_max,tortuosity_std,ramification_index,termination_index,branch_length_median_um,branch_length_p25_um,branch_length_p75_um,branch_length_std_um,branch_length_cv,n_connected_components
49,28.788800000000002,76,48.64292016000001,110.30901828908556,383.93000235988205,5640.7133758400005,106.458984375,6,34.43734750736943,3,3,5.739557917894905,1.1288813172801377,1.3410598634186022,0.11045322498956006,2.0,1.0,6.355572535848108,4.272172535848107,7.087406755058697,2.8075772278704814,0.489162626814334,1
56,12.1216,32,44.62521584000001,117.77269581993569,383.18482315112544,379.09910048000006,93.134765625,1,12.370416389707714,2,0,12.370416389707714,1.0512613344149235,1.0512613344149235,,1.0,,12.370416389707714,12.370416389707714,12.370416389707714,,,1
64,26.894800000000004,71,35.01142336,128.94569344262294,355.9089918032787,1099.8465576000003,81.361328125,6,30.346690143392433,3,3,5.057781690565405,1.312104556240082,2.4009793754433097,0.5346090585360109,2.0,1.0,3.6120602435673215,2.357982170497125,8.060172535848107,3.659195621914785,0.7234783637934611,1
70,18.94,50,24.680183680000006,138.19152558139535,337.91602790697675,533.9242062400001,114.7265625,3,21.8561860459655,3,1,7.285395348655167,1.1047786384731446,1.1610504820998657,0.05626117537410351,3.0,3.0,7.224120487134643,6.5909286819885,7.949224584561572,1.3593320843111019,0.1865831597679905,1
71,19.318800000000003,51,16.931753920000002,139.6359525423729,332.73085762711867,5133.765184320001,101.9296875,5,21.45046555883086,4,2,4.290093111766172,1.0711611665539813,1.0796691275336268,0.007184343135095084,2.5,2.0,4.193720487134643,3.7230081948538576,5.173216389707714,1.597124088940441,0.37228191727589965,1
78,22.349200000000003,59,19.945032160000004,148.46507338129496,321.95547338129495,611.1215249600001,117.58203125,7,24.951577851111644,5,3,3.5645111215873775,1.1289188290620196,1.4471668788194623,0.15583912904596245,2.3333333333333335,1.6666666666666667,2.7435122922807853,1.9724520487134645,4.872868438421179,2.5425428509610355,0.7132935665603336,1
79,56.062400000000004,148,26.258567520000003,154.29993661202187,308.74269945355195,3311.7362752,64.248046875,21,63.81569257906564,9,11,3.0388425037650304,1.0796458566322005,1.2826108440039563,0.07056644140935417,1.9090909090909092,0.8181818181818182,2.3647122922807853,1.829008194853857,4.101808194853858,1.6782035508148028,0.5522509142002461,1
80,21.2128,56,42.32938480000001,155.09099254237287,316.49703050847455,3362.6750264,42.8359375,7,24.442794240819357,5,3,3.4918277486884794,1.0863876693872518,1.2071067811865759,0.06137552570843979,2.3333333333333335,1.6666666666666667,4.415616389707714,1.829008194853857,5.140720487134644,2.122591664654927,0.6078741041714232,1
90,28.410000000000004,75,44.48172640000001,171.94953935483872,289.08794064516127,3060.7732446400005,110.068359375,9,32.26761063052707,6,4,3.585290070058563,1.090836179640869,1.2225949137424168,0.06541733061477717,2.25,1.5,3.5011122922807854,2.9654081948538575,4.415616389707714,1.649828196589007,0.46016589016521564,1
91,31.061600000000002,82,36.44631776000001,177.30077007874016,275.66051496062994,623.3181273600001,54.08203125,7,34.762306533100144,5,3,4.966043790442877,1.0872571830022155,1.122586504196705,0.025649411771018052,2.3333333333333335,1.6666666666666667,3.7230081948538576,3.311712292280786,6.309616389707715,3.028190389095058,0.6097792361240939,1
