label,critical_radius_um,peak_intersections,auc
2,35.0,14.0,260.0
4,15.0,3.0,40.0
9,15.0,14.0,315.0
10,10.0,8.0,130.0
110,5.0,2.0,20.0
112,5.0,5.0,85.0
134,5.0,2.0,15.0
152,15.0,9.0,155.0
153,5.0,6.0,60.0
159,15.0,6.0,125.0
160,20.0,10.0,145.0
161,5.0,2.0,15.0
162,5.0,2.0,35.0
163,20.0,23.0,430.0
189,5.0,3.0,30.0
