label,nucleus_volume_um3,nucleus_sphericity,shell_gfap_mean,dist_to_border_um,is_near_border,is_astrocyte_candidate
106,322.831352363616,0.8513929077114167,1.0408463120775786,56.6790945389436,False,False
107,93.64132333555202,0.837811449512016,1.8407494145199064,70.75551419753089,False,False
108,189.88379454153602,0.8656518629968272,3.076685393258427,2.0046995433789783,True,False
109,75.288780027504,0.8158371160309315,0.7706566132579328,66.59318541266796,False,False
110,137.716328917872,0.8987694694168693,1.143676591095329,4.026091500524659,True,False
111,67.48533641620801,0.8433523257783051,0.7918799044694643,60.44982869379017,False,False
112,319.94118806313605,0.9324090762456894,1.6425576519916143,56.16505582655827,False,False
113,285.25921645737606,0.8419155906477014,1.1642535392535394,56.86643850050659,False,False
114,271.964460675168,0.9007767418079812,1.1218791064388962,52.69627290116899,False,False
115,12.427706492064,0.6677842412991172,1.4583333333333333,35.558748837209315,True,False
116,26.011478704320005,0.684205494671941,1.0012391573729864,1.0816844444444444,True,False
117,93.785831550576,0.8484830647931662,0.8891123240448147,50.39207334360555,False,False
118,189.45026989646402,0.7453996470465288,0.9083031035872632,13.566009763539283,True,False
119,254.33445844224002,0.7627696073898576,2.494148624926858,45.826621363636356,False,False
120,101.73378337689601,0.8443465028491657,0.8649767201241594,15.377988636363625,True,False
121,291.03954505833605,0.9551145717900421,0.7334979423868313,39.516513803376355,True,False
122,6.358361461056001,0.8376326383035855,2.7538185085354896,38.69786363636363,True,False
123,345.95266676745604,0.9181083235425346,0.8741528034504005,34.688048287385115,True,False
124,314.16085946217606,0.8687390554195606,0.9927614353919606,30.910707267709306,True,False
125,243.64085053046404,0.9197546925840184,0.9224080267558529,24.626493475682093,True,False
126,140.461985003328,0.6598951660610457,1.737486573576799,25.661361728395082,True,False
127,60.83795852510401,0.7351891423671554,0.9701441317776253,23.65745463182899,True,False
128,19.364100813216,0.7436808722200502,0.8645235361653272,24.989492537313453,True,False
129,244.79691625065604,0.906777280706525,0.8608977641235706,22.394146162927985,True,False
130,89.88410974492801,0.9183745909279489,0.8559649574851842,21.729234726688095,True,False
131,221.09756898672003,0.8896609301532121,2.944171348314607,19.178916339869264,True,False
132,257.65814738779204,0.9416352218281484,1.0931937172774868,19.031566348850248,True,False
133,259.39224596808003,0.8483174353883535,1.6820200690903109,17.37457470752091,True,False
134,393.92939415542406,0.932366439060114,1.5186218440507742,18.06775950110052,True,False
135,39.306234486528005,0.8292493606963802,2.9121930919683727,15.904029411764713,True,False
136,509.68047438964805,0.7671490936916169,1.7989664082687338,12.193987638219465,True,False
137,440.31653117812806,0.9191309391372927,1.8804028535459505,10.574574335411862,True,False
138,564.1600714536961,0.8182277996262369,1.0566734589913398,9.185608913934415,True,False
139,167.77403764286402,0.6234883150013354,1.4210671827481338,1.4809416020671913,True,False
140,5.202295740864001,1.0,2.0475382003395586,1.0101333333333191,True,False
141,57.51426957955201,0.6173913864411329,9.906152647975079,0.5253708542713568,True,False
142,146.964854679408,0.8029101387491852,8.18568928640871,12.929855653883973,True,False
143,537.137035244208,0.8830486945701644,17.645455622704112,23.902004842615014,True,False
144,317.77356483777606,0.9582298683212792,26.661202185792348,30.975814461118695,True,False
145,173.40985802880002,0.8694667492241519,119.18544131028207,41.38042766666667,False,True
146,28.612626574752003,0.8726868867141324,2.106968215158924,47.85889292929293,False,False
147,256.935606312672,0.8451631021801009,68.762870754572,58.27426816647921,False,True
148,359.82545540976,0.9434516889295038,130.32544461560005,18.022056546184718,True,False
149,384.1028355337921,0.8716508272840808,3.7501690788583795,115.59186034612493,False,False
150,410.54783888318406,0.8608382639909313,3.377687074829932,143.17013333333335,False,False
151,263.58298420377605,0.9012486955523906,1.2245945051307514,53.20146315789474,False,False
152,238.43855478960003,0.8120463528760499,4.074752716069401,130.72273212121215,False,False
153,348.26479820784004,0.7163058771642623,2.009133024487095,80.32037477178424,False,False
154,9.104017546512,0.8908828184805876,1.039626168224299,13.017492063492066,True,False
155,15.028854362496002,1.0,1.1018031555221637,14.700353846153847,True,False
