label,critical_radius_um,peak_intersections,auc
15,2.5,4.0,19.0
16,14.0,6.0,29.5
23,6.0,12.0,115.5
33,8.5,13.0,76.5
40,4.0,9.0,32.0
43,19.5,8.0,84.5
145,8.5,11.0,119.0
147,2.5,6.0,49.0
172,3.0,6.0,29.5
214,4.5,3.0,22.5
