label,skeleton_length_um,skeleton_pixels,nuclear_area_um2,centroid_y_um,centroid_x_um,territory_area_um2,gfap_threshold,n_branches,total_branch_length_um,n_endpoints,n_junctions,mean_branch_length_um,tortuosity_mean,tortuosity_max,tortuosity_std,ramification_index,termination_index,branch_length_median_um,branch_length_p25_um,branch_length_p75_um,branch_length_std_um,branch_length_cv,n_connected_components
3,57.198800000000006,151,34.72444448,1.8658247933884298,214.54324132231406,360.30198384000005,114.052734375,13,69.34540730701964,5,7,5.334262100539973,1.1988332628676017,2.2033310423397503,0.3225691861258523,1.8571428571428572,0.7142857142857143,5.043232779415429,3.5011122922807854,7.316032779415429,2.527776938095121,0.47387565336154763,2
8,88.2604,233,39.89006432000001,15.710661870503598,213.75084460431654,487.7206065600001,125.041015625,18,105.7417466195352,6,10,5.874541478863067,1.1046341268065893,1.5428090415820634,0.13804861852715217,1.8,0.6,4.434652048713465,3.1127944627779103,7.597345071696215,4.596356627006523,0.782419639650937,1
11,66.6688,176,45.629641920000005,19.860793710691826,220.35796603773585,2050.32060816,97.119140625,16,76.36993355333493,5,9,4.773120847083433,1.1649428488613622,2.414213562373197,0.3382183914799505,1.7777777777777777,0.5555555555555556,5.140720487134644,2.8639780730701965,6.67889856020484,2.6528783820259916,0.5557953521430335,1
16,164.02040000000002,433,43.33381088000001,49.838540397351004,217.31705827814574,1144.9022417600002,109.64453125,24,190.64025558830855,6,14,7.94334398284619,1.115834883008172,1.7566142592870067,0.17115607705774952,1.7142857142857142,0.42857142857142855,6.485556146140393,4.951320487134644,9.821401217836605,5.754722853688439,0.7244710623278909,1
22,116.6704,308,40.033553760000004,62.38523727598566,239.15721290322583,4475.435633600001,85.166015625,24,135.94268349637755,9,13,5.6642784790157314,1.1689195170092157,2.0403689693277394,0.27763906965484664,1.8461538461538463,0.6923076923076923,4.7484602435673215,2.413456146140393,7.903268438421179,4.357774495765483,0.7693432644439337,1
33,221.2192,584,80.92804416000001,89.60567730496454,227.24843333333334,945.1649412800001,86.1796875,47,258.6496686545089,7,29,5.503184439457637,1.1355978427973263,2.4142135623731065,0.22600868776249963,1.6206896551724137,0.2413793103448276,5.016312292280786,2.508156146140393,7.792320487134644,3.879348441640282,0.7049279347836303,1
42,13.258000000000001,35,64.570248,106.18269066666667,273.12658488888894,4819.23633184,56.013671875,1,15.703473753684708,2,0,15.703473753684708,1.0985776720988205,1.0985776720988205,,1.0,,15.703473753684708,15.703473753684708,15.703473753684708,,,1
53,155.6868,411,34.4374656,130.40505666666667,295.3235283333334,6480.41357872,79.189453125,40,182.01976788058937,17,21,4.550494197014734,1.0982691940535323,1.7395390330657061,0.116639461379017,1.9047619047619047,0.8095238095238095,4.415616389707714,2.207808194853857,5.921298560204839,3.330602377635812,0.7319210251538812,1
54,61.3656,162,74.04055104000001,128.89477519379847,272.5693573643411,1272.8948222400002,62.255859375,13,73.35530320959272,5,7,5.642715631507132,1.0864346969226013,1.2293672183714963,0.0697800001113083,1.8571428571428572,0.7142857142857143,3.279216389707714,2.3647122922807853,6.4015286819885,6.426819452000185,1.138958592227272,1
66,135.23160000000001,357,33.576528960000005,154.28329743589742,229.2970290598291,3066.6563116800007,75.91015625,35,158.36149412690463,16,18,4.524614117911561,1.091976224560411,1.7981384539612817,0.13154093068867964,1.9444444444444444,0.8888888888888888,3.9718245845615714,2.207808194853857,5.708920487134643,3.2343092406729768,0.7148254318239731,1
75,113.64000000000001,300,67.4400368,174.7210970212766,324.29470978723407,3177.1431804800004,81.181640625,26,135.73655725006228,10,14,5.220636817310088,1.104834991488957,1.4435464896555226,0.09895364369805225,1.8571428571428572,0.7142857142857143,4.383120487134644,2.263282170497125,7.995180730701966,3.790018340454267,0.7259685883315398,1
