label,nucleus_volume_um3,nucleus_sphericity,shell_gfap_mean,is_astrocyte_candidate
1,80.491075768368,0.6566994497443116,1.3047091412742382,False
2,13.728280427280001,1.0,0.6877076411960132,False
3,102.74534088206401,0.4038874932009652,1.3723809523809525,False
4,231.79117689849602,0.8362801838816314,0.5425816818425281,False
5,226.44437294260803,0.960113207635805,0.37006887914840325,False
6,120.51985133001601,0.8513448127192037,1.2115869017632241,False
7,555.2005621222081,0.8220878684041869,1.2227188081936686,False
8,420.2298892897921,0.8076514043866265,0.5904480135249366,False
9,110.69329270838402,0.8583804181891544,0.7777777777777778,False
10,314.3053676772,0.7239864246113216,1.062374245472837,False
11,290.46151219824003,0.8232367459942629,0.6627370579190159,False
12,290.895036843312,0.8287140822541625,1.0180078784468205,False
13,28.468118359728003,0.5580728123902924,1.105121293800539,False
14,311.126186946672,0.6662195766319833,1.1898422090729783,False
15,321.81979485844806,0.7850734135295572,1.346328784925276,False
16,183.81444951052802,0.8597465479286026,0.7774667599720084,False
17,250.57724485161603,0.48834603782124597,1.0682546953733394,False
18,35.54902089590401,0.6381054125074571,0.894484412470024,False
19,206.35773105427202,0.7222088018065724,0.8921568627450981,False
20,185.98207273588804,0.7148454439772459,1.2560386473429952,False
21,546.530069220768,0.8458570982357043,1.3148774302620456,False
22,218.06289647121602,0.7840180441080612,0.9592795614722005,False
23,75.8668128876,0.8395053216548612,0.8836879432624114,False
24,345.37463390736,0.9065244883356764,0.9838536060279871,False
25,287.86036432780804,0.5837985536481982,2.0202942668696093,False
26,60.98246674012801,0.9125898067014723,0.6408045977011494,False
27,332.07987812515205,0.9196104429207355,0.6711111111111111,False
28,437.2818586626241,0.7489137845494069,1.2264808362369337,False
29,231.93568511352004,0.7234114568681652,0.9727047146401985,False
30,131.35796745681603,0.756223453703659,1.5608163265306123,False
31,239.16109586472004,0.8801983898786723,1.954401519949335,False
32,115.31755558915202,0.7955691042669518,2.8960893854748604,False
33,434.10267793209607,0.8143662608355955,1.1168224299065421,False
34,329.04520560964806,0.7083043453390425,0.9379727685325264,False
35,239.88363693984004,0.7960482003955239,1.7443910256410255,False
36,271.386427815072,0.8614242216987882,1.0195667365478687,False
37,346.2416831975041,0.7518172785018734,1.2115384615384615,False
