label,nucleus_volume_um3,nucleus_sphericity,shell_gfap_mean,is_astrocyte_candidate
1,34.392955175712004,0.8883698157066461,23.288401253918494,False
2,26.445003349392003,0.792614369510308,179.31292517006804,True
3,12.716722922112002,0.9353198027032721,29.195238095238096,False
4,5.924836815984001,0.7538962688164794,62.05755395683453,True
5,110.69329270838402,0.7348298009189417,19.249718785151856,False
6,33.381397670544004,0.7522708212230081,105.27061855670104,True
7,16.907461157808,0.799995584572052,84.57421875,True
8,24.277380124032003,0.7563027468369307,6.945454545454545,False
9,6.647377891104001,0.8303493738549313,96.0354609929078,True
10,21.242707608528004,0.8631452958435077,55.0945945945946,True
11,42.051890571984,0.9268282712794083,47.596868884540115,True
12,73.55468144721601,0.8568541493723449,25.102479338842976,False
13,233.09175083371204,0.9079675061990351,39.00723065798988,True
14,53.75705598892801,0.7328211013383492,18.906191369606002,False
15,6.213853246032,1.0,10.111801242236025,False
16,66.32927069601601,0.6972621100858757,64.90468227424749,True
17,40.606808421744006,0.9348490839725601,18.76887871853547,False
18,37.138611261168,0.8488863352582923,23.791079812206572,False
19,280.34593714656006,0.7693212290338604,75.60180485053581,True
20,16.473936512736003,0.8606288372550422,32.90873015873016,False
21,102.88984909708802,0.7668803131160925,143.51553509781357,True
22,112.42739128867201,0.9480552996576258,146.16,True
23,64.88418854577601,0.9642849330295332,31.79122807017544,False
24,150.144035409936,0.8426173102666892,11.737470167064439,False
25,104.62394767737601,0.808518126678971,27.826771653543307,False
26,90.31763439000001,0.8530757009337588,13.447815533980583,False
27,55.924679214288005,0.8758946372355516,88.04268292682927,True
28,135.982230337584,0.8856554486762935,23.04757373929591,False
29,106.06902982761602,0.8318339140711503,24.485181119648736,False
30,45.953612377632005,0.7308341832006829,75.44628099173553,True
31,285.11470824235204,0.7124030612139257,55.12310110005238,True
32,126.15567171595201,0.829095871764993,108.36053719008264,True
33,4.0462300206720005,0.855677632095874,35.1578947368421,True
34,102.02279980694401,0.7916035426221739,7.205913410770855,False
35,66.618287126064,0.8482506464824109,79.56006768189509,True
36,116.32911309432002,0.7974349941138466,27.94407894736842,False
37,23.410330833888004,0.8389759681940151,23.68358208955224,False
38,98.69911086139201,0.9097559750107606,40.537352555701176,True
39,96.09796299096001,0.8820776876762885,22.21728081321474,False
40,145.664280744192,0.9884996704494913,16.49672591206735,False
41,84.82632221908801,0.9328698301117877,86.46971935007386,True
42,242.91830945534403,0.5509923360286376,15.173144876325088,False
43,39.16172627150401,0.9272992031504166,30.046153846153846,False
44,276.29970712588806,0.5962382276133691,62.1188669701568,True
45,86.84943722942401,0.8311535887421474,32.02469135802469,False
46,14.739837932448001,0.9087476465152069,142.5677966101695,True
47,93.785831550576,0.7630155486949439,113.644,True
48,96.53148763603201,0.9580912783862933,14.435359116022099,False
49,115.02853915910401,0.9565990203218341,11.475836431226766,False
50,221.53109363179203,0.6742161753643312,24.422450211225105,False
51,193.78551634718403,0.6795781320620757,25.697135061391542,False
52,90.02861795995202,0.7404616008483548,63.590966122961106,True
53,264.01650884884805,0.6465816478836525,10.077633007600435,False
