label,critical_radius_um,peak_intersections,auc
21,4.5,7.0,26.0
22,6.0,6.0,30.5
24,1.5,5.0,21.0
27,2.0,4.0,12.0
28,4.0,4.0,21.0
29,5.0,7.0,30.5
30,5.0,9.0,24.0
31,5.0,5.0,28.5
38,5.5,3.0,20.0
184,2.5,6.0,15.0
185,3.0,8.0,37.0
186,4.5,7.0,45.0
201,4.5,3.0,12.0
221,4.0,6.0,33.0
222,5.5,6.0,41.0
258,4.5,6.0,42.0
