label,critical_radius_um,peak_intersections,auc
16,5.0,3.0,35.0
17,5.0,4.0,40.0
25,10.0,5.0,60.0
29,5.0,4.0,20.0
33,5.0,4.0,50.0
42,5.0,5.0,25.0
45,10.0,7.0,60.0
49,5.0,4.0,25.0
138,10.0,6.0,75.0
140,5.0,3.0,25.0
153,5.0,2.0,50.0
154,5.0,3.0,20.0
164,5.0,4.0,40.0
165,5.0,3.0,15.0
167,5.0,4.0,55.0
183,5.0,3.0,35.0
