label,skeleton_length_um,skeleton_pixels,nuclear_area_um2,centroid_y_um,centroid_x_um,territory_area_um2,gfap_threshold,n_branches,total_branch_length_um,n_endpoints,n_junctions,mean_branch_length_um,tortuosity_mean,tortuosity_max,tortuosity_std,ramification_index,termination_index,branch_length_median_um,branch_length_p25_um,branch_length_p75_um,branch_length_std_um,branch_length_cv,n_connected_components
84,31.440400000000004,83,21.523416000000005,236.51009333333334,131.15571200000002,16336.70321232,57.275390625,9,36.39633931251558,6,4,4.04403770139062,1.0957068250925843,1.3229968723979473,0.10434056321242602,2.25,1.5,3.566104097426929,2.7435122922807853,5.330120487134644,2.3958395034062274,0.5924374796462387,1
101,20.0764,53,42.04240592000001,291.61523686006825,49.366819112627994,4556.937635520001,45.15234375,7,22.992586045965503,5,3,3.284655149423643,1.1101311964479312,1.3550817816843346,0.11456441560489666,2.3333333333333335,1.6666666666666667,1.9859122922807855,1.4042520487134644,5.330120487134643,2.2480020253583644,0.6843951413751365,1
105,62.502,165,42.75985312,295.48815167785233,264.93373691275167,57567.81983856001,87.158203125,14,71.15864584561571,10,6,5.082760417543979,1.1134591317655178,1.3958968935504994,0.10456030563706074,2.3333333333333335,1.6666666666666667,3.4226602435673215,2.1360862679240533,6.381338316637518,4.63313018339789,0.9115381805929477,2
107,60.229200000000006,159,95.99443536000001,300.5565668161435,84.65472227204785,1560.1606811200002,53.8125,19,70.99059091731193,11,9,3.7363468903848385,1.0930603130131382,1.2106549570167573,0.06493728329488367,2.111111111111111,1.2222222222222223,3.0304,1.639608194853857,4.448112292280786,2.7696194153603244,0.7412639930429633,1
108,23.4856,62,49.073388480000006,301.93239766081876,42.719114619883044,2564.0128033600004,54.08203125,8,25.86608194853857,7,3,3.2332602435673214,1.0900229820887364,1.3644703680046224,0.11637685364367203,2.6666666666666665,2.3333333333333335,2.5081561461403927,1.6788342192105892,4.415616389707714,2.5240457403837913,0.7806503498768662,2
115,72.3508,191,34.15048672,307.43758151260505,116.48736638655463,7963.233451680001,30.76171875,29,85.5688155018735,10,16,2.9506488104094313,1.1468117842459826,2.414213562373016,0.26762394722165606,1.8125,0.625,2.3647122922807853,1.5152,3.187304097426929,2.5080312667039664,0.8499931465432352,1
117,49.244,130,33.14606064,315.8191705627706,96.06925541125541,1334.451792,96.123046875,18,55.990876189357934,9,9,3.1106042327421073,1.085554040006595,1.265832410099965,0.0786409635792477,2.0,1.0,2.6325643409942496,1.6233602435673213,4.895846511491376,1.8686365918280563,0.6007310644532838,1
126,121.5948,321,25.68460976,343.4827195530726,69.49816089385476,2777.5250900800006,119.033203125,35,141.42970808093915,16,18,4.0408488023125475,1.0958453478135453,1.3750356389183727,0.0830861575423451,1.9444444444444444,0.8888888888888888,3.8149204871346427,1.8615040974269288,5.630468438421179,2.489997131809377,0.6162064589955384,1
129,137.12560000000002,362,30.850229600000006,343.9486381395349,57.6745023255814,3652.9541635200003,103.095703125,45,158.16189988608528,15,25,3.5147088863574507,1.0886068058154763,1.6087788141194856,0.10511356120529151,1.8,0.6,3.3442081948538576,2.050904097426929,4.350624584561571,2.062106498567297,0.5867076236588142,1
178,57.198800000000006,151,51.22573008000001,244.2878016806723,140.87540168067227,11903.596963520002,76.90234375,19,66.39114994304265,11,9,3.4942710496338236,1.0756651670506485,1.2325946345092764,0.07113536441791368,2.111111111111111,1.2222222222222223,3.122312292280786,1.639608194853857,5.741416389707714,2.3167394269409627,0.6630107951081075,1
246,51.8956,137,63.135353600000016,224.35463090909093,103.32975272727275,39515.126413280006,68.232421875,18,59.89770896877335,9,9,3.327650498265186,1.0698786521901609,1.1592292735124392,0.040652776732556566,2.0,1.0,2.3512520487134645,1.9169780730701964,3.6972424140644464,2.689449332554502,0.808212681577167,1
273,91.2908,241,25.68460976,319.58446033519556,71.43025251396648,727.0609924800001,57.826171875,33,106.23476057356973,12,18,3.2192351688960525,1.0809091474173198,1.2421026305365312,0.06755543193557687,1.8333333333333333,0.6666666666666666,2.808504097426929,1.6721040974269286,4.258712292280785,2.0984075082780875,0.6518341774321751,1
