label,skeleton_length_um,skeleton_pixels,nuclear_area_um2,centroid_y_um,centroid_x_um,territory_area_um2,gfap_threshold,n_branches,total_branch_length_um,n_endpoints,n_junctions,mean_branch_length_um,tortuosity_mean,tortuosity_max,tortuosity_std,ramification_index,termination_index,branch_length_median_um,branch_length_p25_um,branch_length_p75_um,branch_length_std_um,branch_length_cv,n_connected_components
5,125.76160000000002,332,37.594233280000005,42.17403053435115,216.5984183206107,2493.41599888,118.037109375,35,144.850058911816,10,20,4.1385731117661715,1.1057256002512055,1.569889557570084,0.10942074841839668,1.75,0.5,4.036816389707714,1.8615040974269286,5.708920487134643,3.012792571923492,0.7279785787420237,1
7,27.273600000000002,72,44.051258080000004,49.34394397394137,268.83571726384366,16743.208795840004,112.060546875,12,30.124794240819366,9,5,2.5103995200682805,1.078548636826709,1.2225949137424197,0.058176622841925346,2.4,1.8,2.050904097426929,1.6166301217836607,3.0438602435673214,1.4953813356903214,0.595674642118179,2
9,51.8956,137,57.969733760000004,53.26453069306931,263.6532386138614,16694.996344000003,97.119140625,19,59.74080487134643,10,9,3.1442528879656013,1.100416468350346,1.5812576297003123,0.12890528303107973,2.111111111111111,1.1111111111111112,2.586608194853857,1.2933040974269285,3.95836434099425,2.2752738966054635,0.7236294209393617,2
11,111.36720000000001,294,58.687180960000006,91.66682151589242,189.3509134474328,8847.702359840001,80.185546875,41,129.13543432725444,16,22,3.149644739689133,1.0654023325425284,1.2154584573764629,0.054894470196479736,1.8636363636363635,0.7272727272727273,2.3647122922807853,1.5152,4.480608194853858,2.3557030696274137,0.7479265962738132,1
13,149.626,395,69.59237840000002,99.51974185567012,45.82542762886598,3235.5433825600003,90.146484375,53,171.3168367629277,22,28,3.2323931464703337,1.1252903626733672,2.4142135623731065,0.26400471245056983,1.8928571428571428,0.7857142857142857,2.808504097426929,1.6721040974269286,4.101808194853858,2.168994789617676,0.6710182491217525,1
41,48.107600000000005,127,73.61008272000001,177.70962651072125,110.9979992202729,2865.1971379200004,88.154296875,15,54.65950077391949,12,6,3.643966718261299,1.1987784494278995,2.4142135623731065,0.37845686908928156,2.5,2.0,1.829008194853857,0.9929561461403927,4.637512292280785,3.582457116638315,0.9831201527404911,4
49,28.031200000000002,74,48.49943072000001,193.21041420118343,103.70938816568048,763.9377785600001,107.66015625,6,32.424514727954005,3,3,5.404085787992334,1.2815392601578435,2.247762915608437,0.4750970082401968,2.0,1.0,4.0827725358481075,3.217012292280786,5.4965424140644465,3.5942637366061514,0.6651011619009572,1
53,23.1068,61,43.04683200000001,209.7996426666667,105.47812266666666,4879.932364960001,90.79296875,7,26.49369833824629,5,3,3.7848140483208987,1.1203697333279898,1.5071067811865464,0.1734568491333414,2.3333333333333335,1.6666666666666667,3.4361204871346427,1.5611561461403927,5.395112292280786,2.629668743616428,0.6947947006228903,1
59,44.3196,117,84.37179072,215.72337891156462,95.81320816326532,286.4049222400001,82.85546875,18,49.470514727954,6,10,2.7483619293307777,1.091318653833857,1.2828427124746231,0.08628634197544476,1.8,0.6,2.429704097426929,1.7275780730701964,3.5011122922807854,1.5751330263434518,0.573117030014673,1
60,71.59320000000001,189,56.96530768,213.39225692695214,64.74712947103275,5814.479087680001,70.224609375,26,82.26267862503113,13,13,3.1639491778858124,1.0691196224283235,1.301246227180426,0.06488930472469713,2.0,1.0,2.397208194853857,1.7113301217836607,4.085560243567322,2.177125382720165,0.6881037780053552,1
69,28.031200000000002,74,69.01842064000002,230.10643076923077,92.60911850311851,368.48088192000006,47.5546875,11,30.032881948538567,10,4,2.730261995321688,1.0726887768871203,1.1656854249492523,0.053695409374382844,2.75,2.5,2.429704097426929,2.1293561461403927,3.0438602435673214,0.9850184583168049,0.360777998596705,3
72,17.803600000000003,47,76.76685040000001,239.39097943925236,91.29788037383179,3160.928873760001,50.091796875,6,20.470969656257783,3,3,3.411828276042964,1.2925134811811818,2.414213562373016,0.552805670010935,2.0,1.0,2.9329122922807858,0.7968260243567322,5.617008194853858,3.1155474880309404,0.9131606974206656,1
88,106.4428,281,29.271845760000005,268.6676137254902,83.01290588235295,38333.63436432,89.150390625,30,118.81130320959272,12,16,3.9603767736530906,1.0744730286509196,1.2242825646141857,0.06590922020298247,1.875,0.75,2.841,1.923708194853857,5.7346862679240544,2.7202155803945485,0.6868577753740825,1
166,310.23720000000003,819,60.55254368000001,68.00896208530806,146.92323507109006,4409.573980640001,106.083984375,112,361.22641283837083,37,62,3.2252358289140255,1.0948700963885156,1.5889591761953286,0.09798607471399894,1.8064516129032258,0.5967741935483871,2.808504097426929,1.450208194853857,4.24919446277791,2.3075579123438037,0.7154695144016137,1
170,76.1388,201,52.51713504000001,130.62079672131148,46.65863825136612,3728.7165878400006,97.119140625,24,88.9780155018735,9,13,3.7074173125780625,1.1193271687119248,2.048528137423856,0.20690676619031123,1.8461538461538463,0.6923076923076923,3.501112292280786,2.547382170497125,4.653760243567321,1.9909400331527396,0.5370153574020725,1
176,29.546400000000002,78,51.512708960000005,222.53392089136491,95.27611364902508,294.00986256000004,104.091796875,11,33.874722922807855,7,5,3.079520265709805,1.0902640867492108,1.289468100223866,0.07197687515803854,2.2,1.4,2.9654081948538575,2.3187561461403927,3.39016434099425,1.621715439596018,0.5266130110113841,2
191,135.6104,358,27.693461920000004,75.80514196891193,107.53602072538861,2434.5853284800005,124.013671875,37,154.00625071696211,14,20,4.162331100458435,1.0843991330126763,1.32037724101704,0.07564136715801159,1.85,0.7,4.193720487134644,2.207808194853857,6.179632779415429,2.3011266446355743,0.5528456504534515,1
192,223.49200000000002,590,48.35594128,85.08050326409496,117.85625756676559,1315.65467536,101.103515625,81,258.2281785111164,21,47,3.1880022038409437,1.1172060666785015,2.4142135623731065,0.18909123831108826,1.7234042553191489,0.44680851063829785,2.586608194853857,1.829008194853857,3.723008194853857,2.3716553963264038,0.743931542289715,1
195,98.86680000000001,261,65.71816352000002,126.02709082969433,51.88815633187774,796.6533708800001,52.09375,34,116.07240974269286,11,19,3.413894404196849,1.3941990351494535,10.949747468305885,1.6922055334404915,1.7894736842105263,0.5789473684210527,2.8544602435673214,1.8940000000000001,4.170742414064447,2.2356651001361105,0.6548723643554148,1
206,79.548,210,38.45516992000001,79.80807164179105,91.0123537313433,1320.6768057600002,127.998046875,25,93.07982369672736,8,14,3.7231929478690944,1.1354291843248105,2.074275970195777,0.24182127835758851,1.7857142857142858,0.5714285714285714,2.900416389707714,1.8940000000000001,4.859408194853858,2.687744623565585,0.7218923814044795,1
207,101.1396,267,31.711166240000008,84.2787149321267,64.26059185520361,4650.349260960001,105.087890625,37,115.74283189158122,11,21,3.1281846457184113,1.0915167092033042,1.437352318919757,0.09593447382103948,1.7619047619047619,0.5238095238095238,2.5866081948538575,1.829008194853857,4.101808194853858,1.9078199906166844,0.6098808755512382,1
222,75.00240000000001,198,29.702314080000004,81.85373913043479,82.94622028985508,947.4607723200002,134.970703125,29,87.81469501473885,9,16,3.028092931542719,1.1318274400060064,2.4142135623731065,0.2614011113128718,1.8125,0.5625,2.808504097426929,1.6721040974269286,3.658016389707714,1.9215527898218172,0.6345752370429549,1
226,25.379600000000003,67,53.52156112000001,206.70394959785526,102.40294369973192,167.8826448,73.3515625,12,29.486027020234786,9,5,2.457168918352899,1.072764150155459,1.1840949166102652,0.05059598481715245,2.4,1.8,2.018408194853857,1.5219301217836607,3.001846511491375,1.5383844627813459,0.6260800595722019,2
