label,critical_radius_um,peak_intersections,auc
131,10.0,6.0,135.0
145,10.0,2.0,10.0
152,5.0,3.0,45.0
155,5.0,2.0,40.0
158,10.0,2.0,25.0
159,10.0,6.0,115.0
164,5.0,5.0,85.0
166,5.0,8.0,195.0
172,25.0,5.0,115.0
212,5.0,3.0,40.0
216,15.0,3.0,35.0
252,20.0,5.0,105.0
